f_menu,f_name,f_topic,f_ctype,f_buyers,anchor_n2,rank,rec_menu,rec_name,rec_topic,rec_ctype,rec_price,conf_pct,lift,pair_n,same_menu
17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,56,44,1,2250,면접 합격할 수 있을까?,학업직업,타로,1500.0,22.7,187.78,10,0
2418,사주로 보는 내 타고난 결혼운,결혼,사주,56,47,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,6.4,7.55,3,0
17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,56,44,2,17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,9000.0,15.9,289.85,7,1
2418,사주로 보는 내 타고난 결혼운,결혼,사주,56,47,3,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,4.3,2.45,2,0
17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,56,44,3,2155,이달의 취업운은 어떨까?,학업직업,타로,1500.0,13.6,72.85,6,0
2418,사주로 보는 내 타고난 결혼운,결혼,사주,56,47,4,2328,내 운명의 상대,연애,사주,15000.0,4.3,9.0,2,0
17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,56,44,4,2248,서류 합격할 수 있을까?,학업직업,타로,1500.0,9.1,134.57,4,0
2418,사주로 보는 내 타고난 결혼운,결혼,사주,56,47,5,26805,그 사람과 나의 3가지 사주궁합,연애,사주,27000.0,4.3,7.54,2,0
17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,56,44,5,41368,(미상:41368),총운,사주,,6.8,22.33,3,0
16816,이름풀이 - 운명과 주의할 점,일반운세,사주,54,38,1,18702,내 사주로 연예인이 된다면?,일반운세,사주,2000.0,5.3,34.95,2,0
32529,(미상:32529),연애,타로,54,40,1,23153,(추천 할인) D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,16500.0,17.5,376.81,7,0
16816,이름풀이 - 운명과 주의할 점,일반운세,사주,54,38,2,28729,내 운이 트이는 동네는?(서울편),일반운세,사주,24000.0,5.3,27.5,2,0
32529,(미상:32529),연애,타로,54,40,2,23154,(추천 할인) 내 운명 지금 어디 있을까?,연애,타로,15000.0,7.5,333.07,3,0
16816,이름풀이 - 운명과 주의할 점,일반운세,사주,54,38,3,2202,사주로 보는 직업운,학업직업,사주,1500.0,5.3,4.18,2,0
32529,(미상:32529),연애,타로,54,40,3,33646,(미상:33646),연애,사주,,5.0,7.43,2,0
16816,이름풀이 - 운명과 주의할 점,일반운세,사주,54,38,4,23878,내 운명 지금 어디 있을까?,연애,사주,18000.0,5.3,4.63,2,0
32529,(미상:32529),연애,타로,54,40,4,2505,지금 날 좋아하는 사람은?,연애,타로,1500.0,5.0,2.33,2,0
16816,이름풀이 - 운명과 주의할 점,일반운세,사주,54,38,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,연애,사주,27000.0,2.6,1.67,1,0
32529,(미상:32529),연애,타로,54,40,5,41402,(미상:41402),연애,사주,,5.0,5.89,2,0
2428,사주로 보는 전생과 현생,자기탐구,사주,53,43,1,2203,사주로 보는 건강운,자기탐구,사주,1500.0,7.0,66.1,3,0
2428,사주로 보는 전생과 현생,자기탐구,사주,53,43,2,33646,(미상:33646),연애,사주,,7.0,10.37,3,0
2428,사주로 보는 전생과 현생,자기탐구,사주,53,43,3,18702,내 사주로 연예인이 된다면?,일반운세,사주,2000.0,4.7,30.89,2,0
2428,사주로 보는 전생과 현생,자기탐구,사주,53,43,4,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,가족자녀,사주,9000.0,4.7,13.11,2,0
2428,사주로 보는 전생과 현생,자기탐구,사주,53,43,5,2328,내 운명의 상대,연애,사주,15000.0,4.7,9.84,2,0
21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,52,34,1,20317,"(추천할인) 다음 연애 언제, 어디서 시작될까?",연애,타로,12000.0,14.7,261.23,5,0
21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,52,34,2,17212,그 사람이 연락을 안 하는 이유,연애,타로,1500.0,11.8,7.06,4,0
21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,52,34,3,20320,(추천할인) 우리 사귈 수 있을까?: 사귈 확률 계산기,연애,타로,9000.0,5.9,17.56,2,0
21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,52,34,4,40510,(미상:40510),연애,사주,,5.9,7.84,2,0
21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,52,34,5,42952,내 사주에 쓰인 운명의 배우자,연애,사주,18000.0,2.9,1.71,1,0
22426,내 인생의 귀인 + 피해야 할 악인은?,일반운세,사주,51,35,1,2366,지금 헤어져도 될까,연애,타로,1500.0,8.6,28.46,3,0
22426,내 인생의 귀인 + 피해야 할 악인은?,일반운세,사주,51,35,2,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,연애,?,24000.0,5.7,4.44,2,0
22426,내 인생의 귀인 + 피해야 할 악인은?,일반운세,사주,51,35,3,18144,그 사람 손절할까 말까?,연애,타로,1500.0,5.7,44.13,2,0
22426,내 인생의 귀인 + 피해야 할 악인은?,일반운세,사주,51,35,4,36509,(미상:36509),연애,사주,,5.7,9.93,2,0
22426,내 인생의 귀인 + 피해야 할 악인은?,일반운세,사주,51,35,5,43684,[창광] 25년 을사년 재물운과 문서운,재물금전,사주,18000.0,2.9,15.99,1,0
2170,우리가 헤어진다면,연애,타로,50,40,1,2366,지금 헤어져도 될까,연애,타로,1500.0,25.0,83.01,10,0
31336,인생 역전의 비밀: 내 사주의 주목할 운명(運命)은?,일반운세,사주,50,36,1,43117,내 사주의 사랑운: 연애만? 결혼까지!,연애,사주,18000.0,11.1,8.94,4,0
2170,우리가 헤어진다면,연애,타로,50,40,2,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,12.5,10.83,5,0
31336,인생 역전의 비밀: 내 사주의 주목할 운명(運命)은?,일반운세,사주,50,36,2,25454,인생역전 3대운 풀이: 대운은 언제 들어올까?,일반운세,사주,21000.0,5.6,37.96,2,0
2170,우리가 헤어진다면,연애,타로,50,40,3,2196,헤어진 사람 잊는 법,연애,타로,1500.0,7.5,29.12,3,0
31336,인생 역전의 비밀: 내 사주의 주목할 운명(運命)은?,일반운세,사주,50,36,3,23878,내 운명 지금 어디 있을까?,연애,사주,18000.0,5.6,4.89,2,0
2170,우리가 헤어진다면,연애,타로,50,40,4,23704,내 마음은 지금 어떤 상태일까?,일반운세,타로,3000.0,5.0,63.44,2,0
31336,인생 역전의 비밀: 내 사주의 주목할 운명(運命)은?,일반운세,사주,50,36,4,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,21000.0,5.6,6.57,2,0
2170,우리가 헤어진다면,연애,타로,50,40,5,16379,썸 어떻게 될까?,연애,타로,9000.0,2.5,31.16,1,0
31336,인생 역전의 비밀: 내 사주의 주목할 운명(運命)은?,일반운세,사주,50,36,5,21964,내 사주에 연애 상대 몇 명 있을까?,연애,사주,24000.0,5.6,3.13,2,0
2237,그 사람의 변심 이유,연애,타로,47,42,1,2151,우리가 헤어진 이유,연애,타로,1500.0,11.9,55.65,5,0
16379,썸 어떻게 될까?,연애,타로,47,40,1,2141,그 사람의 속마음,연애,타로,1500.0,22.5,4.37,9,0
24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,47,32,1,2141,그 사람의 속마음,연애,타로,1500.0,9.4,1.82,3,0
2237,그 사람의 변심 이유,연애,타로,47,42,2,400,다시 만날 수 있을까,연애,타로,1500.0,11.9,2.92,5,0
16379,썸 어떻게 될까?,연애,타로,47,40,2,17212,그 사람이 연락을 안 하는 이유,연애,타로,1500.0,5.0,3.0,2,0
24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,47,32,2,523,결혼한다면 어떨까?,결혼,타로,1500.0,9.4,13.4,3,0
2237,그 사람의 변심 이유,연애,타로,47,42,3,2141,그 사람의 속마음,연애,타로,1500.0,9.5,1.85,4,0
16379,썸 어떻게 될까?,연애,타로,47,40,3,16223,솔로 탈출 언제 가능할까?,연애,타로,9000.0,5.0,19.52,2,0
24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,47,32,3,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1500.0,9.4,20.06,3,0
2237,그 사람의 변심 이유,연애,타로,47,42,4,18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,연애,타로,3000.0,7.1,9.36,3,0
16379,썸 어떻게 될까?,연애,타로,47,40,4,23878,내 운명 지금 어디 있을까?,연애,사주,18000.0,5.0,4.4,2,0
24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,47,32,4,2441,우리 커플 스킨십 궁합은?,연애,타로,1500.0,6.2,19.65,2,0
2237,그 사람의 변심 이유,연애,타로,47,42,5,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,7.1,6.19,3,0
16379,썸 어떻게 될까?,연애,타로,47,40,5,2182,(미상:2182),연애,타로,,5.0,98.69,2,0
24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,47,32,5,42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애,사주,27000.0,3.1,10.94,1,0
2203,사주로 보는 건강운,자기탐구,사주,44,30,1,2202,사주로 보는 직업운,학업직업,사주,1500.0,13.3,10.59,4,0
2363,그 사람이 바라는 내 모습은?,연애,타로,44,39,1,2429,그 사람과 사귀면 어떨까?,연애,타로,1800.0,15.4,49.69,6,0
22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,44,33,1,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,재물금전,사주,18000.0,6.1,11.86,2,0
2203,사주로 보는 건강운,자기탐구,사주,44,30,2,18659,사주로 보는 가족운,일반운세,사주,3000.0,10.0,94.74,3,0
2363,그 사람이 바라는 내 모습은?,연애,타로,44,39,2,2503,그 사람이 보는 내 이미지,연애,타로,1500.0,10.3,29.15,4,0
22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,44,33,2,43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업,사주,18000.0,6.1,26.42,2,0
2203,사주로 보는 건강운,자기탐구,사주,44,30,3,2203,사주로 보는 건강운,자기탐구,사주,1500.0,6.7,63.16,2,1
2363,그 사람이 바라는 내 모습은?,연애,타로,44,39,3,2141,그 사람의 속마음,연애,타로,1500.0,10.3,1.99,4,0
22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,44,33,3,21073,(추천할인) 타고난 부: 내 사주로 평생 모을 재산은?,재물금전,사주,18000.0,6.1,226.65,2,0
2203,사주로 보는 건강운,자기탐구,사주,44,30,4,24739,100세 무병장수: 사주로 보는 건강운,자기탐구,사주,10500.0,6.7,394.75,2,0
2363,그 사람이 바라는 내 모습은?,연애,타로,44,39,4,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,7.7,6.67,3,0
22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,44,33,4,2165,사주로 보는 재물운,재물금전,사주,1500.0,6.1,8.3,2,0
2203,사주로 보는 건강운,자기탐구,사주,44,30,5,18668,사주로 보는 성격유형,자기탐구,사주,9900.0,6.7,19.82,2,0
2363,그 사람이 바라는 내 모습은?,연애,타로,44,39,5,2128,연애운 높이는 노하우,연애,타로,1500.0,5.1,25.3,2,0
22195,사주로 보는 미래: 나는 언제 출세할까?,일반운세,사주,44,33,5,43216,2025년 신년운세 보고서,총운,사주,37500.0,3.0,3.72,1,0
18641,걔도 지금 나 보고 싶을까?,연애,타로,43,37,1,2141,그 사람의 속마음,연애,타로,1500.0,21.6,4.2,8,0
28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,기타,43,33,1,28379,[2단계 이별 공식] 우리가 헤어진 '진짜' 이유,연애,기타,7500.0,45.5,922.79,15,0
18641,걔도 지금 나 보고 싶을까?,연애,타로,43,37,2,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1500.0,5.4,11.57,2,0
28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,기타,43,33,2,28894,재회 사주: 그 사람과 다시 만날 운명일까?,연애,사주,27000.0,6.1,3.84,2,0
18641,걔도 지금 나 보고 싶을까?,연애,타로,43,37,3,13663,어떤 사람과 사귈 운명일까?,연애,타로,1500.0,5.4,3.12,2,0
28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,기타,43,33,3,400,다시 만날 수 있을까,연애,타로,1500.0,6.1,1.48,2,0
18641,걔도 지금 나 보고 싶을까?,연애,타로,43,37,4,2363,그 사람이 바라는 내 모습은?,연애,타로,1500.0,5.4,49.24,2,0
28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,기타,43,33,4,2142,재회확률 높이는 법,연애,타로,1500.0,6.1,2.96,2,0
18641,걔도 지금 나 보고 싶을까?,연애,타로,43,37,5,26214,그 사람도 날 좋아할까?,연애,타로,15000.0,5.4,13.11,2,0
28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,기타,43,33,5,18270,그 사람 아직 나한테 미련 있을까?,연애,타로,10500.0,6.1,9.18,2,0
526,우리가 싸우는 이유,연애,타로,42,36,1,2329,화 풀어주는 법,일반운세,타로,1500.0,25.0,214.02,9,0
2329,화 풀어주는 법,일반운세,타로,42,35,1,2129,싸우지 않으려면,연애,타로,1500.0,37.1,406.03,13,0
526,우리가 싸우는 이유,연애,타로,42,36,2,2129,싸우지 않으려면,연애,타로,1500.0,11.1,121.46,4,0
2329,화 풀어주는 법,일반운세,타로,42,35,2,2141,그 사람의 속마음,연애,타로,1500.0,5.7,1.11,2,0
526,우리가 싸우는 이유,연애,타로,42,36,3,526,우리가 싸우는 이유,연애,타로,1500.0,8.3,88.38,3,1
2329,화 풀어주는 법,일반운세,타로,42,35,3,39091,재회 타로 : 그 사람의 첫 연락,연애,타로,13500.0,5.7,7.4,2,0
526,우리가 싸우는 이유,연애,타로,42,36,4,523,결혼한다면 어떨까?,결혼,타로,1500.0,8.3,11.91,3,0
2329,화 풀어주는 법,일반운세,타로,42,35,4,17212,그 사람이 연락을 안 하는 이유,연애,타로,1500.0,5.7,3.43,2,0
526,우리가 싸우는 이유,연애,타로,42,36,5,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,5.6,4.81,2,0
2329,화 풀어주는 법,일반운세,타로,42,35,5,526,우리가 싸우는 이유,연애,타로,1500.0,5.7,60.6,2,0
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,사주,41,36,1,42952,내 사주에 쓰인 운명의 배우자,연애,사주,18000.0,11.1,6.47,4,0
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,사주,41,36,2,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,재물금전,사주,18000.0,5.6,10.87,2,0
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,사주,41,36,3,20347,내 인생의 귀인 + 운명의 상대는?,연애,사주,30000.0,5.6,15.36,2,0
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,사주,41,36,4,41074,[완결판] 곧 다가올 나의 인생 연애,연애,타로,19500.0,5.6,37.24,2,0
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,사주,41,36,5,2272,나는 어떤 타입과 어울릴까?,일반운세,타로,1500.0,2.8,11.96,1,0
540,직장사람 속마음,연애,타로,40,31,1,540,직장사람 속마음,연애,타로,1500.0,12.9,203.74,4,1
540,직장사람 속마음,연애,타로,40,31,2,2171,직장 동료와 잘 지내는 법,학업직업,타로,1500.0,9.7,1146.05,3,0
540,직장사람 속마음,연애,타로,40,31,3,18144,그 사람 손절할까 말까?,연애,타로,1500.0,6.5,49.83,2,0
540,직장사람 속마음,연애,타로,40,31,4,2141,그 사람의 속마음,연애,타로,1500.0,6.5,1.25,2,0
540,직장사람 속마음,연애,타로,40,31,5,2351,퇴사할까 말까,학업직업,타로,1500.0,6.5,42.45,2,0
36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,38,30,1,2202,사주로 보는 직업운,학업직업,사주,1500.0,6.7,5.29,2,0
36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,38,30,2,43685,[창광] 25년 을사년 직업운과 합격운,학업직업,사주,18000.0,6.7,24.42,2,0
36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,38,30,3,11293,사주로 보는 성격,일반운세,사주,9000.0,6.7,152.81,2,0
36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,38,30,4,43447,2025년 나에게 찾아올 12가지 행운,총운,타로,13500.0,3.3,12.08,1,0
36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,38,30,5,20316,(추천할인) 그 사람과 나의 사주궁합,연애,사주,21000.0,3.3,118.42,1,0
2432,(미상:2432),연애,타로,36,30,1,1210,우리 얼마나 오래 갈까?,연애,타로,1500.0,23.3,20.22,7,0
2432,(미상:2432),연애,타로,36,30,2,16651,장거리 연애 괜찮을까?,연애,타로,1500.0,6.7,64.01,2,0
2432,(미상:2432),연애,타로,36,30,3,2237,그 사람의 변심 이유,연애,타로,1500.0,6.7,41.19,2,0
2432,(미상:2432),연애,타로,36,30,4,2432,(미상:2432),연애,타로,,6.7,121.46,2,1
2432,(미상:2432),연애,타로,36,30,5,16396,우리 사랑 깊어지려면?,연애,타로,10500.0,3.3,71.77,1,0
16849,직장 동료 왜 그럴까?,학업직업,타로,34,32,1,16849,직장 동료 왜 그럴까?,학업직업,타로,9000.0,78.1,1290.97,25,1
16849,직장 동료 왜 그럴까?,학업직업,타로,34,32,2,540,직장사람 속마음,연애,타로,1500.0,6.2,98.69,2,0
16849,직장 동료 왜 그럴까?,학업직업,타로,34,32,3,16378,짝사랑 이루어질까?,연애,타로,9000.0,3.1,13.14,1,0
16849,직장 동료 왜 그럴까?,학업직업,타로,34,32,4,2351,퇴사할까 말까,학업직업,타로,1500.0,3.1,20.56,1,0
16849,직장 동료 왜 그럴까?,학업직업,타로,34,32,5,2171,직장 동료와 잘 지내는 법,학업직업,타로,1500.0,3.1,370.08,1,0
