anchor,anchor_name,anchor_topic,anchor_n,rank,rec_menu,rec_name,source,score_pct,pair_n
24001,"[솔로 연애운] 당신의 다음 연애, 디테일하게 알려드려요",연애|새로운만남,1,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.8,311
24001,"[솔로 연애운] 당신의 다음 연애, 디테일하게 알려드려요",연애|새로운만남,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,3.6,295
24001,"[솔로 연애운] 당신의 다음 연애, 디테일하게 알려드려요",연애|새로운만남,1,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
24006,그 사람의 진짜 속마음을 읽어줄게!,연애|속마음,13,1,2141,그 사람의 속마음,관심사,13.8,597
24006,그 사람의 진짜 속마음을 읽어줄게!,연애|속마음,13,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
24006,그 사람의 진짜 속마음을 읽어줄게!,연애|속마음,13,3,400,다시 만날 수 있을까,관심사,4.2,180
24006,그 사람의 진짜 속마음을 읽어줄게!,연애|속마음,13,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
24006,그 사람의 진짜 속마음을 읽어줄게!,연애|속마음,13,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,92,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,92,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,92,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,92,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,92,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
24077,(미상:24077),총운|*,3,1,2141,그 사람의 속마음,관심사,2.4,74
24077,(미상:24077),총운|*,3,2,55360,2026년 신년운세 보고서,관심사,2.4,74
24077,(미상:24077),총운|*,3,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
24077,(미상:24077),총운|*,3,4,2202,사주로 보는 직업운,관심사,2.0,63
24077,(미상:24077),총운|*,3,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
24082,내 아이는 출세할 사주일까?,가족자녀|*,76,1,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,관심사,8.4,34
24082,내 아이는 출세할 사주일까?,가족자녀|*,76,2,44899,임신 타로: 이번 달 우리 아기 찾아올까?,관심사,4.5,18
24082,내 아이는 출세할 사주일까?,가족자녀|*,76,3,49519,임신운 풀이: 삼신할매가 점지한 우리 아가,관심사,4.0,16
24082,내 아이는 출세할 사주일까?,가족자녀|*,76,4,2202,사주로 보는 직업운,관심사,3.7,15
24082,내 아이는 출세할 사주일까?,가족자녀|*,76,5,37773,[학부모 필독 사주] 내 아이의 재능과 운명,관심사,3.5,14
24175,도화살 풀이: 내 매력 언제 터질까?,연애|새로운만남,89,1,2141,그 사람의 속마음,관심사,4.4,365
24175,도화살 풀이: 내 매력 언제 터질까?,연애|새로운만남,89,2,2505,지금 날 좋아하는 사람은?,관심사,4.4,360
24175,도화살 풀이: 내 매력 언제 터질까?,연애|새로운만남,89,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.8,311
24175,도화살 풀이: 내 매력 언제 터질까?,연애|새로운만남,89,4,13663,어떤 사람과 사귈 운명일까?,관심사,3.6,295
24175,도화살 풀이: 내 매력 언제 터질까?,연애|새로운만남,89,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
24176,그 사람과 내가 결혼할 확률은?,연애|*,32,1,2141,그 사람의 속마음,관심사,5.4,1227
24176,그 사람과 내가 결혼할 확률은?,연애|*,32,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
24176,그 사람과 내가 결혼할 확률은?,연애|*,32,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
24176,그 사람과 내가 결혼할 확률은?,연애|*,32,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
24176,그 사람과 내가 결혼할 확률은?,연애|*,32,5,400,다시 만날 수 있을까,관심사,2.4,552
24308,사주팔자로 나의 장단점 알아보기,일반운세|*,1,1,2202,사주로 보는 직업운,관심사,3.3,117
24308,사주팔자로 나의 장단점 알아보기,일반운세|*,1,2,2165,사주로 보는 재물운,관심사,2.9,102
24308,사주팔자로 나의 장단점 알아보기,일반운세|*,1,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
24308,사주팔자로 나의 장단점 알아보기,일반운세|*,1,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
24308,사주팔자로 나의 장단점 알아보기,일반운세|*,1,5,2141,그 사람의 속마음,관심사,1.9,67
24439,그 사람이 너를 좋아하는지 알려줄게!,연애|썸짝사랑,1,1,2141,그 사람의 속마음,관심사,17.0,354
24439,그 사람이 너를 좋아하는지 알려줄게!,연애|썸짝사랑,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
24439,그 사람이 너를 좋아하는지 알려줄게!,연애|썸짝사랑,1,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
24439,그 사람이 너를 좋아하는지 알려줄게!,연애|썸짝사랑,1,4,16378,짝사랑 이루어질까?,관심사,2.4,49
24439,그 사람이 너를 좋아하는지 알려줄게!,연애|썸짝사랑,1,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
24472,반드시 성공할 사업 분야와 기회는?,학업직업|재물성장,24,1,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,관심사,7.4,7
24472,반드시 성공할 사업 분야와 기회는?,학업직업|재물성장,24,2,2202,사주로 보는 직업운,관심사,5.3,5
24472,반드시 성공할 사업 분야와 기회는?,학업직업|재물성장,24,3,43249,"사주 직업 컨설팅: 사업, 직장, 업종",관심사,4.2,4
24472,반드시 성공할 사업 분야와 기회는?,학업직업|재물성장,24,4,26182,인생 역전의 비밀: 내 사주에 주목할 운명은?,관심사,3.2,3
24472,반드시 성공할 사업 분야와 기회는?,학업직업|재물성장,24,5,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,관심사,3.2,3
24509,내 사주의 연애와 결혼: 운명의 두 사람,연애|*,243,1,21964,내 사주에 연애 상대 몇 명 있을까?,직접,7.2,13
24509,내 사주의 연애와 결혼: 운명의 두 사람,연애|*,243,2,2141,그 사람의 속마음,관심사,5.4,1227
24509,내 사주의 연애와 결혼: 운명의 두 사람,연애|*,243,3,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
24509,내 사주의 연애와 결혼: 운명의 두 사람,연애|*,243,4,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
24509,내 사주의 연애와 결혼: 운명의 두 사람,연애|*,243,5,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,결혼|결혼시기,2,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,결혼|결혼시기,2,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,결혼|결혼시기,2,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,결혼|결혼시기,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,결혼|결혼시기,2,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애|새로운만남,649,1,21964,내 사주에 연애 상대 몇 명 있을까?,직접,5.5,28
24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애|새로운만남,649,2,13663,어떤 사람과 사귈 운명일까?,직접,4.5,23
24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애|새로운만남,649,3,23878,내 운명 지금 어디 있을까?,직접,4.3,22
24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애|새로운만남,649,4,2141,그 사람의 속마음,직접,3.7,19
24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애|새로운만남,649,5,2505,지금 날 좋아하는 사람은?,직접,3.3,17
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,연애|*,1,1,2141,그 사람의 속마음,관심사,5.4,1227
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,연애|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,연애|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,연애|*,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,연애|*,1,5,400,다시 만날 수 있을까,관심사,2.4,552
24650,(미상:24650),기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
24650,(미상:24650),기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
24650,(미상:24650),기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
24650,(미상:24650),기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
24650,(미상:24650),기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
24739,100세 무병장수: 사주로 보는 건강운,자기탐구|*,10,1,2202,사주로 보는 직업운,관심사,3.9,25
24739,100세 무병장수: 사주로 보는 건강운,자기탐구|*,10,2,2141,그 사람의 속마음,관심사,3.3,21
24739,100세 무병장수: 사주로 보는 건강운,자기탐구|*,10,3,18668,사주로 보는 성격유형,관심사,2.7,17
24739,100세 무병장수: 사주로 보는 건강운,자기탐구|*,10,4,18702,내 사주로 연예인이 된다면?,관심사,2.4,15
24739,100세 무병장수: 사주로 보는 건강운,자기탐구|*,10,5,2273,전생 알아보기,관심사,2.2,14
24748,지금 그 사람의 감정은?,연애|*,2,1,2141,그 사람의 속마음,관심사,5.4,1227
24748,지금 그 사람의 감정은?,연애|*,2,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
24748,지금 그 사람의 감정은?,연애|*,2,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
24748,지금 그 사람의 감정은?,연애|*,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
24748,지금 그 사람의 감정은?,연애|*,2,5,400,다시 만날 수 있을까,관심사,2.4,552
24779,재회 타로: 우리가 헤어진 진짜 이유,연애|재회,78,1,400,다시 만날 수 있을까,관심사,15.0,1753
24779,재회 타로: 우리가 헤어진 진짜 이유,연애|재회,78,2,2142,재회확률 높이는 법,관심사,8.7,1014
24779,재회 타로: 우리가 헤어진 진짜 이유,연애|재회,78,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
24779,재회 타로: 우리가 헤어진 진짜 이유,연애|재회,78,4,2141,그 사람의 속마음,관심사,5.1,596
24779,재회 타로: 우리가 헤어진 진짜 이유,연애|재회,78,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
24869,그 사람도 내 생각을 할까?,연애|*,2,1,2141,그 사람의 속마음,관심사,5.4,1227
24869,그 사람도 내 생각을 할까?,연애|*,2,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
24869,그 사람도 내 생각을 할까?,연애|*,2,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
24869,그 사람도 내 생각을 할까?,연애|*,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
24869,그 사람도 내 생각을 할까?,연애|*,2,5,400,다시 만날 수 있을까,관심사,2.4,552
24870,내 운명의 인연 + 도화살 풀이,연애|새로운만남,35,1,2141,그 사람의 속마음,관심사,4.4,365
24870,내 운명의 인연 + 도화살 풀이,연애|새로운만남,35,2,2505,지금 날 좋아하는 사람은?,관심사,4.4,360
24870,내 운명의 인연 + 도화살 풀이,연애|새로운만남,35,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.8,311
24870,내 운명의 인연 + 도화살 풀이,연애|새로운만남,35,4,13663,어떤 사람과 사귈 운명일까?,관심사,3.6,295
24870,내 운명의 인연 + 도화살 풀이,연애|새로운만남,35,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
24871,1년 뒤 그 사람과 무슨 사이일까?,연애|썸짝사랑,47,1,2141,그 사람의 속마음,관심사,17.0,354
24871,1년 뒤 그 사람과 무슨 사이일까?,연애|썸짝사랑,47,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
24871,1년 뒤 그 사람과 무슨 사이일까?,연애|썸짝사랑,47,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
24871,1년 뒤 그 사람과 무슨 사이일까?,연애|썸짝사랑,47,4,16378,짝사랑 이루어질까?,관심사,2.4,49
24871,1년 뒤 그 사람과 무슨 사이일까?,연애|썸짝사랑,47,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
24901,"멀어진 그 사람, 다시 만날 수 있을까?",연애|재회,5,1,400,다시 만날 수 있을까,관심사,15.0,1753
24901,"멀어진 그 사람, 다시 만날 수 있을까?",연애|재회,5,2,2142,재회확률 높이는 법,관심사,8.7,1014
24901,"멀어진 그 사람, 다시 만날 수 있을까?",연애|재회,5,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
24901,"멀어진 그 사람, 다시 만날 수 있을까?",연애|재회,5,4,2141,그 사람의 속마음,관심사,5.1,596
24901,"멀어진 그 사람, 다시 만날 수 있을까?",연애|재회,5,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖",연애|썸짝사랑,1,1,2141,그 사람의 속마음,관심사,17.0,354
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖",연애|썸짝사랑,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖",연애|썸짝사랑,1,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖",연애|썸짝사랑,1,4,16378,짝사랑 이루어질까?,관심사,2.4,49
24967,"자꾸만 생각나는 그 사람, 나한테 호감일까?💖",연애|썸짝사랑,1,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
25033,[재회운] 너의 재회운을 알려줄게!,연애|재회,2,1,400,다시 만날 수 있을까,관심사,15.0,1753
25033,[재회운] 너의 재회운을 알려줄게!,연애|재회,2,2,2142,재회확률 높이는 법,관심사,8.7,1014
25033,[재회운] 너의 재회운을 알려줄게!,연애|재회,2,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
25033,[재회운] 너의 재회운을 알려줄게!,연애|재회,2,4,2141,그 사람의 속마음,관심사,5.1,596
25033,[재회운] 너의 재회운을 알려줄게!,연애|재회,2,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
25034,내 아이의 합격운: 인생 피는 진로 풀이,가족자녀|*,40,1,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,관심사,8.4,34
25034,내 아이의 합격운: 인생 피는 진로 풀이,가족자녀|*,40,2,44899,임신 타로: 이번 달 우리 아기 찾아올까?,관심사,4.5,18
25034,내 아이의 합격운: 인생 피는 진로 풀이,가족자녀|*,40,3,49519,임신운 풀이: 삼신할매가 점지한 우리 아가,관심사,4.0,16
25034,내 아이의 합격운: 인생 피는 진로 풀이,가족자녀|*,40,4,2202,사주로 보는 직업운,관심사,3.7,15
25034,내 아이의 합격운: 인생 피는 진로 풀이,가족자녀|*,40,5,37773,[학부모 필독 사주] 내 아이의 재능과 운명,관심사,3.5,14
25133,내 사주의 투자운: 빠르게 부자 되는 법,재물금전|재물성장,1,1,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,관심사,4.9,5
25133,내 사주의 투자운: 빠르게 부자 되는 법,재물금전|재물성장,1,2,2202,사주로 보는 직업운,관심사,3.9,4
25133,내 사주의 투자운: 빠르게 부자 되는 법,재물금전|재물성장,1,3,2165,사주로 보는 재물운,관심사,3.9,4
25133,내 사주의 투자운: 빠르게 부자 되는 법,재물금전|재물성장,1,4,18635,사주로 보는 대박 부업운,관심사,2.9,3
